no,category,color,도로명전체주소,brand,상세영업상태명,소재지전체주소,영업상태명,openDate,closeDate,latitude,longitude
683,hospital,red,"인천광역시 연수구 해돋이로 107, 58~60호 (송도동, 더샵퍼스트월드h동)",인천송도리아한의원,영업중,인천광역시 연수구 송도동 4번지 1호 더샵퍼스트월드H동 58~60호,운영중,20150422,,37.3910848,126.6480396
684,hospital,red,"인천광역시 연수구 해돋이로 161, 204호 (송도동, 세종프라자)",솔봄한의원,영업중,,운영중,20170602,,37.3909843,126.6508366
685,karaoke,green,"인천광역시 연수구 컨벤시아대로 81, 2층 225호 (송도동, 드림시티)",로꼬코인노래연습장,영업중,인천광역시 연수구 송도동 3-2번지 드림시티 225호,운영중,20161229,,37.3949014,126.6501562
686,karaoke,green,"인천광역시 연수구 송도과학로27번길 55 (송도동, 롯데캐슬캠퍼스타운)",나인 노래연습장,영업중,"인천광역시 연수구 송도동 149번지 롯데캐슬캠퍼스타운 301동 206,7호",운영중,20160706,,37.3880544,126.6651321
687,karaoke,green,"인천광역시 연수구 신송로125번길 13, 2층 205호 (송도동, 아크리아)",COIN짱동전노래연습장,영업중,인천광역시 연수구 송도동 3-6번지 205호,운영중,20161201,,37.3944978,126.6511844
688,karaoke,green,"인천광역시 연수구 컨벤시아대로 69, 218호 (송도동, 송도 밀레니엄)",호우로꼬동전노래연습장,영업중,인천광역시 연수구 송도동 3-1번지 밀레니엄 218호,운영중,20170706,,37.3956611,126.6509535
689,karaoke,green,"인천광역시 연수구 해돋이로 110  (송도동,5층)",SM 노래연습장,폐업,인천광역시 연수구 송도동 3-27번지 5층 ,폐업,20060103,20121022,37.3918919,126.6502646
690,karaoke,green,인천광역시 연수구 해돋이로 108 (송도동),스타노래연습장,폐업,"인천광역시 연수구 송도동 3-26번지 세진2차 501호, 502호 ",폐업,20060228,20120807,37.3916074,126.6505117
691,karaoke,green,"인천광역시 연수구 인천타워대로54번길 3, 205호 (송도동)",메트로 노래연습장,영업중,인천광역시 연수구 송도동 9-26번지 메트로프라자 205호,운영중,20120702,,37.3785302,126.6456342
692,karaoke,green,"인천광역시 연수구 해돋이로 110, 5층 (송도동)",와와노래연습장,폐업,인천광역시 연수구 송도동 3-27번지 5층 ,폐업,20121102,20140814,37.3918135,126.6503008
693,karaoke,green,"인천광역시 연수구 센트럴로 232, D동 201호 (송도동, 센트럴파크1상가동)",센트럴 뮤직파크,영업중,인천광역시 연수구 송도동 23-3번지 센트럴파크1상가동 D동 201호,운영중,20130706,,37.396669,126.6377988
694,karaoke,green,"인천광역시 연수구 컨벤시아대로 69, 308호 (송도동, 밀레니엄상가)",쟁반 노래연습장,영업중,인천광역시 연수구 송도동 3-1번지 밀레니엄상가 308호,운영중,20141016,,37.3956611,126.6509535
695,movie,blue,"인천광역시 연수구 송도과학로16번길 33-4, 3~4층 (송도동, 송도트리플스트리트)",메가박스(주) 송도지점 제1관,영업중,인천광역시 연수구 송도동 176-5번지 송도트리플스트리트 ,운영중,20170428,,37.3787776,126.6627003
696,movie,blue,"인천광역시 연수구 송도과학로16번길 33-4, 3~4층 (송도동, 송도트리플스트리트)",메가박스(주) 송도지점 COMFORT 제2관,영업중,인천광역시 연수구 송도동 176-5번지 송도트리플스트리트 ,운영중,20170428,,37.3787776,126.6627003
697,movie,blue,"인천광역시 연수구 송도과학로16번길 33-4, 3~4층 (송도동, 송도트리플스트리트)",메가박스(주) 송도지점 제3관,영업중,인천광역시 연수구 송도동 176-5번지 송도트리플스트리트 ,운영중,20170428,,37.3787776,126.6627003
698,movie,blue,"인천광역시 연수구 송도과학로16번길 33-4, 3~4층 (송도동, 송도트리플스트리트)",메가박스(주) 송도지점 제4관,영업중,인천광역시 연수구 송도동 176-5번지 송도트리플스트리트 ,운영중,20170428,,37.3787776,126.6627003
699,movie,blue,"인천광역시 연수구 송도과학로16번길 33-4, 3~4층 (송도동, 송도트리플스트리트)",메가박스(주) 송도지점 제5관,영업중,인천광역시 연수구 송도동 176-5번지 송도트리플스트리트 ,운영중,20170428,,37.3787776,126.6627003
700,movie,blue,"인천광역시 연수구 송도과학로16번길 33-4, 3~4층 (송도동, 송도트리플스트리트)",메가박스(주) 송도지점 MX관,영업중,인천광역시 연수구 송도동 176-5번지 송도트리플스트리트 ,운영중,20170428,,37.3787776,126.6627003
701,movie,blue,"인천광역시 연수구 송도과학로16번길 33-4, 3~4층 (송도동, 송도트리플스트리트)",메가박스(주) 송도지점 제7관,영업중,인천광역시 연수구 송도동 176-5번지 송도트리플스트리트 ,운영중,20170428,,37.3787776,126.6627003
702,movie,blue,"인천광역시 연수구 송도과학로16번길 33-4 (송도동, 송도트리플스트리트)",메가박스(주) 송도지점 제8관,영업중,인천광역시 연수구 송도동 176-5번지 송도트리플스트리트 ,운영중,20170428,,37.3787776,126.6627003
